,date,membership_number,amount,n_sales,brand,item_name,category1,category2,gender,age,rank,address
719,10/17/2021,5831028,4900,1,pageboy,WﾌｪｲｽﾀｯｸｽﾘｰﾌﾞPO,レディース,ニット,f,40,silver,ibaraki
720,10/17/2021,5984349,2250,1,niko_and,ｷﾞﾝｶﾞﾑﾁｪｯｸﾌﾚｱPT,ウィメンズウェア,Ｌ．ボトムス,f,50,silver,chiba
721,10/17/2021,7123597,3900,1,global_work,ｸﾛｺﾎﾞｽﾄﾝﾊﾞｯｸﾞ,レディース,バッグ,f,50,platinum,chiba
722,10/17/2021,7123597,7500,1,heather,ﾎﾞﾘｭｰﾑSｺﾞｱﾌﾞｰﾂ,レディース,シューズ,f,50,platinum,chiba
723,10/17/2021,7660058,6500,1,jeanasis,ﾇﾊﾞｯｸﾗｲｸﾏｰﾒｲﾄﾞSK,レディース,スカート,f,-1,regular,chiba
724,10/17/2021,7822080,3500,1,global_work,365ﾆﾁ/ﾏｲｽﾀｲﾙSH,レディース,フハク,f,-1,regular,saitama
725,10/17/2021,8281989,5900,1,pageboy,ﾌﾛﾝﾄｽﾘｯﾄｼﾞｰﾝｽﾞ,レディース,パンツ,f,20,regular,chiba
726,10/17/2021,8289774,3500,1,niko_and,ﾗｲﾝｲﾘﾊﾞｯｸPﾛﾝTEE,ウィメンズウェア,Ｌ．トップス,f,40,gold,chiba
727,10/17/2021,8521162,5670,1,hare,Sﾚｻﾞｰｼｮｯﾊﾟｰﾄｰﾄ,レディース,バッグ,f,20,gold,tokyo
728,10/17/2021,8969761,4900,1,elura,ｽﾏﾐﾆﾄｰﾄﾊﾞｯｸﾞ,ウィメンズ,バッグ,f,20,platinum,chiba
729,10/17/2021,9695448,4500,1,global_work,ｶﾞﾗｱｿｰﾄﾆｯﾄﾍﾞｽﾄ,レディース,ニット,f,30,silver,chiba
730,10/17/2021,9695448,6500,1,jeanasis,VｶﾗｰﾂｲﾙBIGSHLS,レディース,フハク,f,30,silver,chiba
731,10/17/2021,10206411,8500,1,rageblue,ｳｰﾘｰﾊﾟｲﾋﾟﾝｸﾞｺｰﾄ,レディース,アウター,f,20,regular,tokyo
732,10/17/2021,10432227,6000,1,jeanasis,VﾇﾊﾞｯｸBｽﾘｯﾄﾌﾚｱP,レディース,パンツ,f,20,silver,tokyo
733,10/17/2021,10593434,6000,1,lowrys_farm,ｸﾘｱﾄﾛﾃｰﾊﾟｰﾄﾞ,メンズ,パンツ,m,20,gold,tokyo
734,10/17/2021,10980205,5900,1,pageboy,ﾌﾛﾝﾄｽﾘｯﾄｼﾞｰﾝｽﾞ,レディース,パンツ,f,20,regular,chiba
735,10/17/2021,11154890,9000,1,mysty_woman,CﾗｸｰﾝｺﾝV/Nﾆｯﾄ,レディース_AM,ニット,f,20,gold,chiba
736,10/17/2021,11154890,5900,1,niko_and,ｽﾄﾚｯﾁｺｰﾃﾞｭﾛｲPT,メンズウェア,ＭＥＮＳ,f,20,gold,chiba
737,10/17/2021,11154890,5000,1,lowrys_farm,ｽｴｰﾄﾞﾏｰﾒｲﾄﾞｽｶｰﾄ,レディース,スカート,f,20,gold,chiba
738,10/17/2021,11154890,6900,1,bayflow,JMｽｳｪｯﾄｸﾙｰPO,MENSアパレル,Ｍ．トップス,f,20,gold,chiba
739,10/17/2021,11472550,2250,1,niko_and,ｷﾞﾝｶﾞﾑﾁｪｯｸﾌﾚｱPT,ウィメンズウェア,Ｌ．ボトムス,f,20,gold,chiba
740,10/17/2021,11494485,5500,1,jeanasis,12GﾐﾗﾉﾘﾌﾞｼｮｰﾄCD,レディース,ニット,f,-1,regular,kanagawa
741,10/17/2021,11529655,5900,1,pageboy,ｽﾓｰｸﾍﾞﾛｱﾏｰﾒｲﾄﾞSK,レディース,スカート,f,40,platinum,chiba
742,10/17/2021,12127609,15000,1,hare,STRﾛﾝｸﾞﾌﾞｰﾂ,レディース,シューズ,f,20,regular,chiba
743,10/17/2021,12423944,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,f,20,silver,ibaraki
744,10/17/2021,12530322,5400,1,rageblue,KANGOLﾃｯｸPK,メンズ,カット,f,30,silver,chiba
745,10/17/2021,12530322,12600,2,hare,FｽｴｰﾄﾞﾄﾞﾙﾏﾝPO/LS,メンズ,カット,f,30,silver,chiba
746,10/17/2021,12530322,8640,2,hare,ﾄﾞﾙﾏﾝｶｯﾄ/LS,メンズ,カット,f,30,silver,chiba
747,10/17/2021,12681423,11000,1,apart_by_lawrys,ACｹｰﾌﾞﾙﾍﾞｽﾄ2P/OP,レディース,ワンピース,f,20,silver,chiba
748,10/17/2021,12805148,5500,1,niko_and,ﾀﾞﾝﾎﾞｰﾙｸﾙｰﾈｯｸPO,NUMERALS,Ｍ．トップス,m,20,gold,tokyo
749,10/17/2021,12839397,3900,1,global_work,ｶﾙﾌﾜﾒﾚﾝｹﾞCD,レディース,ニット,f,40,silver,ibaraki
750,10/17/2021,12847272,4500,1,pageboy,ｸﾙｰﾈｯｸﾎﾞﾘｭｰﾑCD,レディース,ニット,f,20,silver,chiba
751,10/17/2021,13134406,5900,1,niko_and,FLﾌﾟﾚｰﾝﾄｩｼｭｰｽﾞ,メンズ服飾雑貨,Ｍ．グッズ,m,20,silver,chiba
752,10/17/2021,30086526,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,f,20,gold,chiba
753,10/17/2021,30220016,3900,1,global_work,ｽﾍﾟｶﾙﾍﾝｹｲ3WAYBAG,レディース,バッグ,f,-1,regular,chiba
754,10/17/2021,30476441,5900,1,niko_and,ﾃﾞﾆﾑﾍﾟｲﾝﾀｰPT,メンズウェア,ＭＥＮＳ,m,20,regular,chiba
755,10/17/2021,30772780,6000,1,jeanasis,ﾖｳﾘｭｳﾍﾞﾛｱｲｰｼﾞｰP,レディース,パンツ,f,20,regular,chiba
756,10/17/2021,30772780,6000,1,jeanasis,ﾖｳﾘｭｳﾍﾞﾛｱｼｮｰﾄSH,レディース,フハク,f,20,regular,chiba
757,10/17/2021,31372803,10000,1,hare,ｻｲﾄﾞｺﾞｱﾁｬﾝｷｰﾌﾞｰﾂ,レディース,シューズ,NA,10,silver,chiba
758,10/17/2021,31604443,2250,1,niko_and,ｷﾞﾝｶﾞﾑﾁｪｯｸﾌﾚｱPT,ウィメンズウェア,Ｌ．ボトムス,f,20,regular,chiba
759,10/17/2021,32061243,1900,1,lakole,FLﾐﾆｻｺｯｼｭ,服飾雑貨,Mｸﾞｯｽﾞ,m,20,silver,kanagawa
760,10/17/2021,32180337,5500,1,lowrys_farm,ﾌﾞﾗｳｽﾂｷ2Pﾍﾞｽﾄ,レディース,ニット,m,20,gold,ibaraki
761,10/17/2021,32180337,5900,1,niko_and,ｷﾓｳﾂｲﾙｵｰﾌﾟﾝｶﾗｰSH,メンズウェア,Ｍ．トップス,m,20,gold,ibaraki
762,10/17/2021,32180337,5900,1,niko_and,ｷﾓｳﾂｲﾙｲｰｼﾞｰPT,メンズウェア,ＭＥＮＳ,m,20,gold,ibaraki
763,10/17/2021,32200834,4000,1,lowrys_farm,ｳｽﾓﾁﾓﾁｸﾙｰﾐﾄﾞﾙCD,レディース,ニット,f,10,silver,chiba
764,10/17/2021,32503092,4500,1,rageblue,PEﾂｲﾙTPDP,メンズ,パンツ,m,20,silver,chiba
765,10/17/2021,32648084,4000,1,lowrys_farm,7GｽﾘｯﾄPOLS,レディース,ニット,f,20,silver,chiba
766,10/17/2021,32665643,4900,1,niko_and,ｱﾗｴﾙﾏﾙﾁｷﾙﾃｨﾝｸﾞJK,ウィメンズウェア,Ｌ．アウター,f,20,silver,chiba
767,10/17/2021,32818325,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,m,30,gold,tokyo
768,10/17/2021,32831651,7900,1,niko_and,ﾃﾞﾆﾑｵｰﾊﾞｰｵｰﾙ,メンズウェア,ＭＥＮＳ,m,10,silver,chiba
769,10/17/2021,32896725,16000,1,hare,TW-everyday/JKT,メンズ,アウター,m,10,silver,chiba
770,10/17/2021,32896725,5900,1,niko_and,FLｼﾝｸﾞﾙﾓﾝｸｼｭｰｽﾞ,メンズ服飾雑貨,Ｍ．グッズ,m,10,silver,chiba
771,10/17/2021,33138834,5500,1,lowrys_farm,ﾐﾄﾞﾙVﾈｯｸCDLS,レディース,ニット,f,20,silver,chiba
772,10/17/2021,33297094,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,m,20,regular,osaka
773,10/17/2021,33417693,6000,1,niko_and,ﾀﾞﾝﾎﾞｰﾙﾌｰﾃﾞｨｰPO,NUMERALS,Ｍ．トップス,m,20,gold,tokyo
774,10/17/2021,33523827,1950,1,rageblue,ﾗｸﾞｲｰｼﾞｰｼｬﾂLS,メンズ,フハク,m,20,silver,saitama
775,10/17/2021,33773792,6900,1,niko_and,ｴﾀｰﾐﾝﾀﾞﾌﾞﾙJKT,メンズウェア,Ｍ．アウター,m,40,diamond,tokyo
776,10/17/2021,33773792,11000,1,hare,ｳｰﾘｰﾃｯｸSH/LS,メンズ,フハク,m,40,diamond,tokyo
777,10/17/2021,33773792,18000,1,hare,Sﾚｻﾞｰﾄﾞﾙﾏﾝﾌﾞﾙｿﾞﾝ,メンズ,アウター,m,40,diamond,tokyo
778,10/17/2021,34140618,4500,1,global_work,ﾃﾞﾆﾑｽﾘﾑﾃｰﾊﾟｰﾄﾞ,レディース,パンツ,f,40,regular,tokyo
779,10/17/2021,34140626,1950,1,rageblue,ﾗｸﾞｲｰｼﾞｰｼｬﾂLS,メンズ,フハク,m,20,regular,shimane
780,10/17/2021,34140626,15000,1,hare,ﾄﾞﾙﾏﾝｽﾃﾝﾌﾞﾙｿﾞﾝ,メンズ,アウター,m,20,regular,shimane
781,10/17/2021,34141341,4500,1,lowrys_farm,ｸﾗｯｼｭｸﾛｯﾌﾟﾄﾞPOLS,レディース,ニット,f,10,regular,chiba
782,10/17/2021,34144744,5900,1,pageboy,ｽﾓｰｸﾍﾞﾛｱﾏｰﾒｲﾄﾞSK,レディース,スカート,NA,-1,regular,NA
783,10/17/2021,34144846,4500,1,lowrys_farm,2WAYﾒﾗﾝｼﾞﾚｰｽUPLS,レディース,ニット,f,40,regular,chiba
784,10/17/2021,34144846,15000,1,hare,STRﾛﾝｸﾞﾌﾞｰﾂ,レディース,シューズ,f,40,regular,chiba
785,10/17/2021,34145201,5500,1,jeanasis,WﾌｪｲｽﾌﾄﾘﾌﾞｼｮｰﾄHN,レディース,ニット,f,20,silver,chiba
786,10/17/2021,34145201,4500,1,niko_and,ﾏｰｾWashingﾊﾞﾝﾄﾞS,ウィメンズウェア,Ｌ．トップス,f,20,silver,chiba
787,10/17/2021,34145201,4500,1,global_work,ｶﾞﾗｱｿｰﾄﾆｯﾄﾍﾞｽﾄ,レディース,ニット,f,20,silver,chiba
788,10/17/2021,34145372,6500,1,jeanasis,ﾇﾊﾞｯｸﾗｲｸﾏｰﾒｲﾄﾞSK,レディース,スカート,f,-1,regular,chiba
789,10/17/2021,34146276,5500,1,niko_and,ﾀﾞﾝﾎﾞｰﾙｸﾙｰﾈｯｸPO,NUMERALS,Ｍ．トップス,m,20,regular,chiba
790,10/18/2021,1978858,4000,1,lowrys_farm,ﾎﾟﾝﾁｻｲﾄﾞｽﾘｯﾄﾊﾟﾝﾂ,レディース,パンツ,f,40,gold,chiba
791,10/18/2021,2643329,3500,1,global_work,ﾗｸｯｼｮﾝﾊｯｽｲﾊﾟﾝﾌﾟｽ,レディース,シューズ,f,50,regular,chiba
792,10/18/2021,4834389,5900,1,pageboy,ﾄﾞﾚｽｼﾞｰﾝｽﾞ,レディース,パンツ,f,20,silver,chiba
793,10/18/2021,7015653,3600,1,lowrys_farm,ﾎﾟﾝﾁｻｲﾄﾞｽﾘｯﾄﾊﾟﾝﾂ,レディース,パンツ,f,30,gold,chiba
794,10/18/2021,7368998,6000,1,jeanasis,ﾖｳﾘｭｳﾍﾞﾛｱｼｮｰﾄSH,レディース,フハク,f,20,silver,chiba
795,10/18/2021,7368998,4000,1,lowrys_farm,ﾎﾟﾝﾁｻｲﾄﾞｽﾘｯﾄﾊﾟﾝﾂ,レディース,パンツ,f,20,silver,chiba
796,10/18/2021,7400705,5500,1,lowrys_farm,3GﾐﾄﾞﾙﾎﾞﾀﾝVCDLS,レディース,ニット,f,40,gold,chiba
797,10/18/2021,8958304,4900,1,pageboy,WﾌｪｲｽﾀｯｸｽﾘｰﾌﾞPO,レディース,ニット,f,40,gold,chiba
798,10/18/2021,9408321,3900,1,lakole,5GﾄﾞﾗｲﾓｰﾙﾁｬﾝｷCD,ウィメンズ,ﾆｯﾄ,f,60,silver,chiba
799,10/18/2021,9892165,1950,1,niko_and,ORｶﾝﾌｰｼｭｰｽﾞ,ウィメンズ服飾雑貨,服飾雑貨,f,20,platinum,chiba
800,10/18/2021,10063463,5900,1,pageboy,ﾌﾛﾝﾄｽﾘｯﾄｼﾞｰﾝｽﾞ,レディース,パンツ,f,20,platinum,ibaraki
801,10/18/2021,10063463,6000,1,jeanasis,VﾇﾊﾞｯｸBｽﾘｯﾄﾌﾚｱP,レディース,パンツ,f,20,platinum,ibaraki
802,10/18/2021,10338164,4500,1,rageblue,PEﾂｲﾙTPDP,メンズ,パンツ,m,20,silver,saitama
803,10/18/2021,10448474,9500,1,hare,WIDE-FLARE/P,メンズ,パンツ,m,30,diamond,chiba
804,10/18/2021,11647062,11000,1,hare,ｳｰﾘｰﾃｯｸSH/LS,メンズ,フハク,m,20,silver,saitama
805,10/18/2021,12572940,2900,1,pageboy,LMﾛｺﾞｼｼｭｳﾊﾞｹﾊ2,他,その他,f,-1,regular,tokyo
806,10/18/2021,12942168,2000,1,niko_and,ORｱｿｰﾄｿｻﾞｲCAP,ウィメンズ服飾雑貨,服飾雑貨,f,10,gold,chiba
807,10/18/2021,13147798,16000,1,hare,TW-everyday/JKT,メンズ,アウター,m,20,silver,saitama
808,10/18/2021,31082418,6500,1,jeanasis,VTGｻﾃﾝﾁﾝﾂﾌﾟﾘｰﾂSK,レディース,スカート,f,-1,regular,chiba
809,10/18/2021,31586407,3600,1,jeanasis,ﾓｰﾙﾁｪｯｸWﾄﾗｳｻﾞｰ,レディース,パンツ,f,30,silver,chiba
810,10/18/2021,31586407,5400,1,jeanasis,ﾓｰﾙﾁｪｯｸﾃｰﾗｰJK,レディース,アウター,f,30,silver,chiba
811,10/18/2021,31586407,7000,1,pageboy,ｳｰﾙﾗｲｸSETUPJKT,レディース,アウター,f,30,silver,chiba
812,10/18/2021,33670247,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,m,20,regular,tokyo
813,10/18/2021,34150430,7000,1,apart_by_lawrys,5GAcWｹｰﾌﾞﾙﾍﾞｽﾄ,レディース,ニット,f,-1,silver,chiba
814,10/18/2021,34150607,6000,1,hare,ｶﾗｰｿﾌﾄﾌﾚｱP,レディース,パンツ,f,20,regular,chiba
815,10/19/2021,1325606,6000,1,jeanasis,12GｱｿｰﾄﾎﾞﾀﾝｸﾙｰCD,レディース,ニット,f,20,regular,chiba
816,10/19/2021,2158669,3900,1,global_work,ｶﾙﾌﾜﾒﾚﾝｹﾞCD,レディース,ニット,f,20,platinum,chiba
817,10/19/2021,2223318,4500,1,global_work,ｻﾗｻﾗｻﾃﾝﾌﾚｱｽｶｰﾄ,レディース,スカート,f,40,gold,tokyo
818,10/19/2021,2588787,6500,1,jeanasis,7GﾁﾙﾃﾞﾝVPO,レディース,ニット,f,50,platinum,chiba
819,10/19/2021,2809148,3500,1,niko_and,ﾗｲﾝｲﾘﾊﾞｯｸPﾛﾝTEE,ウィメンズウェア,Ｌ．トップス,f,50,gold,chiba
820,10/19/2021,2809148,5000,1,lowrys_farm,2WAYﾊｲｼｮｸｽﾃｯﾁLS,レディース,ニット,f,50,gold,chiba
821,10/19/2021,2809148,4900,1,pageboy,WﾌｪｲｽﾀｯｸｽﾘｰﾌﾞPO,レディース,ニット,f,50,gold,chiba
822,10/19/2021,4129299,4000,1,lowrys_farm,ﾎﾟﾝﾁｻｲﾄﾞｽﾘｯﾄﾊﾟﾝﾂ,レディース,パンツ,f,50,gold,chiba
823,10/19/2021,7778517,6500,1,jeanasis,VｶﾗｰﾂｲﾙBIGSHLS,レディース,フハク,m,20,platinum,shizuoka
824,10/19/2021,7778517,4500,1,global_work,ｶﾞﾗｱｿｰﾄﾆｯﾄﾍﾞｽﾄ,レディース,ニット,m,20,platinum,shizuoka
825,10/19/2021,7798287,4500,1,lowrys_farm,ｸﾗｯｼｭｸﾛｯﾌﾟﾄﾞPOLS,レディース,ニット,f,40,regular,chiba
826,10/19/2021,8321018,3900,1,elura,ﾘｯﾀｲﾇｹVﾆｯﾄ,ウィメンズ,ニット,f,40,regular,chiba
827,10/19/2021,8848961,7200,1,rageblue,ﾗｸﾞﾍﾞﾙｺｰﾁJKT,メンズ,アウター,f,30,gold,chiba
828,10/19/2021,8848961,5900,1,niko_and,ｽﾄﾚｯﾁｺｰﾃﾞｭﾛｲPT,メンズウェア,ＭＥＮＳ,f,30,gold,chiba
829,10/19/2021,8848961,4500,1,rageblue,ﾗｸﾞﾍﾞﾙｲｰｼﾞｰP,メンズ,パンツ,f,30,gold,chiba
830,10/19/2021,8929818,4500,1,global_work,ｶﾞﾗｱｿｰﾄﾆｯﾄﾍﾞｽﾄ,レディース,ニット,f,50,silver,chiba
831,10/19/2021,9165398,6500,1,jeanasis,7GﾁﾙﾃﾞﾝVPO,レディース,ニット,f,20,gold,chiba
832,10/19/2021,9165398,4500,1,global_work,ｶﾞﾗｱｿｰﾄﾆｯﾄﾍﾞｽﾄ,レディース,ニット,f,20,gold,chiba
833,10/19/2021,9312545,5500,1,jeanasis,WﾌｪｲｽﾌﾄﾘﾌﾞｼｮｰﾄHN,レディース,ニット,NA,20,silver,chiba
834,10/19/2021,9546307,4500,1,heather,HE*ﾎﾞｽﾄﾝﾊﾞｯｸﾞ,レディース,バッグ,f,20,regular,osaka
835,10/19/2021,9546307,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,f,20,regular,osaka
836,10/19/2021,10591378,2900,1,rageblue,ﾏﾙﾁｽｸｴｱSDBAG,メンズ,バッグ,f,20,regular,chiba
837,10/19/2021,11626662,8000,1,hare,SOFTﾓﾍﾔﾆｯﾄPO,メンズ,ニット,f,20,silver,chiba
838,10/19/2021,11626662,13600,1,hare,2WAYﾄﾞﾙﾏﾝｺｰﾄ,メンズ,アウター,f,20,silver,chiba
839,10/19/2021,12715447,5500,1,niko_and,Tenderｺｰﾙﾊｵﾘﾜﾝﾋﾟ,ウィメンズウェア,ＯＰ＆チュニック,f,50,regular,chiba
840,10/19/2021,12885796,4000,1,rageblue,TRﾅﾛｰﾃｰﾊﾟｰﾄP,メンズ,パンツ,m,20,silver,chiba
841,10/19/2021,30521526,9000,1,jeanasis,ﾛﾝｸﾞﾃｰﾗｰﾍﾞｽﾄ,レディース,アウター,f,20,silver,chiba
842,10/19/2021,31114152,4000,1,rageblue,TRﾀｯｸﾜｲﾄﾞP,メンズ,パンツ,m,20,regular,chiba
843,10/19/2021,34131464,6000,1,jeanasis,ASｼﾞｬｶﾞｰﾄﾞﾄﾗｳｻﾞｰ,レディース,パンツ,f,20,gold,tokyo
844,10/19/2021,34131464,6500,1,jeanasis,ｱｿｰﾄﾛﾝｸﾞREGSHLS,レディース,フハク,f,20,gold,tokyo
845,10/19/2021,34154722,10500,1,global_work,ｶﾛﾔｶｽﾄﾚｯﾁｽﾃﾝｶﾗｰC,レディース,アウター,f,20,silver,chiba
846,10/19/2021,34155815,3900,1,global_work,ｶﾙﾌﾜﾒﾚﾝｹﾞCD,レディース,ニット,f,20,regular,chiba
847,10/20/2021,1828590,5500,1,lowrys_farm,ﾌﾞﾗｳｽﾂｷ2Pﾍﾞｽﾄ,レディース,ニット,f,50,gold,chiba
848,10/20/2021,4835416,5400,1,pageboy,ｼｬｷﾞｰｸﾙｰCD,レディース,ニット,f,30,silver,chiba
849,10/20/2021,5834080,3500,1,global_work,ｷﾚｲﾐｴｻﾗｻﾗﾌﾟﾘﾝﾄLS,レディース,カット,f,40,regular,tokyo
850,10/20/2021,6137793,7000,1,hare,ｳﾗｹﾀｰﾄﾙSWPO,メンズ,カット,f,20,silver,chiba
851,10/20/2021,6137793,4500,1,rageblue,ｶｯﾄｽｳｪｰﾄﾞｼｼｭｳｸﾙｰ,メンズ,カット,f,20,silver,chiba
852,10/20/2021,6137793,6900,1,rageblue,ｺｰﾃﾞｭﾛｲCPO,メンズ,アウター,f,20,silver,chiba
853,10/20/2021,7793333,2900,1,lakole,ﾌﾞﾗｯｼｭﾗｸﾞﾗﾝﾌｰﾃﾞｨ,ウィメンズ,ｶｯﾄｿｰ,f,30,silver,chiba
854,10/20/2021,9259791,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,f,20,regular,chiba
855,10/20/2021,10387781,2250,1,niko_and,ｷﾞﾝｶﾞﾑﾁｪｯｸﾌﾚｱPT,ウィメンズウェア,Ｌ．ボトムス,f,20,gold,chiba
856,10/20/2021,10387781,3900,1,apart_by_lawrys,ﾂｲｰﾄﾞﾄｰﾄBAG,レディース,バッグ,f,20,gold,chiba
857,10/20/2021,10387781,2200,1,lakole,ｺｰﾃﾞｭﾛｲﾛｰﾙｷｬｯﾌﾟ,服飾雑貨,Mｸﾞｯｽﾞ,f,20,gold,chiba
858,10/20/2021,11160694,4500,1,rageblue,ﾈﾙCHｼｬﾂLS,メンズ,フハク,m,20,regular,chiba
859,10/20/2021,12336265,4500,1,global_work,ｶﾞﾗｱｿｰﾄﾆｯﾄﾍﾞｽﾄ,レディース,ニット,f,20,silver,chiba
860,10/20/2021,12893621,3500,1,lowrys_farm,ﾗﾅﾃｯｸﾀｷﾉｳﾌﾚｱP,レディース,パンツ,f,20,gold,tokyo
861,10/20/2021,12893621,5500,1,niko_and,2WAYｸﾛｼｪﾆｯﾄPO,ウィメンズウェア,Ｌ．トップス,f,20,gold,tokyo
862,10/20/2021,12893621,1900,1,lowrys_farm,ﾒﾛｰﾀｲﾄLS,レディース,カット,f,20,gold,tokyo
863,10/20/2021,30260442,5000,1,lowrys_farm,ｽｴｰﾄﾞﾏｰﾒｲﾄﾞｽｶｰﾄ,レディース,スカート,f,20,regular,chiba
864,10/20/2021,30423145,5400,1,rageblue,KANGOLﾃｯｸPK,メンズ,カット,m,20,silver,shizuoka
865,10/20/2021,30423145,15000,1,lowrys_farm,ﾒﾘﾉWﾌｪｲｽﾖｰｸｺｰﾄ*,メンズ,アウター,m,20,silver,shizuoka
866,10/20/2021,30423145,3900,1,global_work,3EASYﾆｯﾄ,メンズ,ニット,m,20,silver,shizuoka
867,10/20/2021,31650258,6900,1,niko_and,WARMBOAｷﾘｶｴﾜｲﾄﾞJ,ウィメンズウェア,Ｌ．アウター,f,-1,silver,chiba
868,10/20/2021,32405835,5000,1,lowrys_farm,2WAYﾐﾄﾞﾙSDBAG,レディース,バッグ,m,30,gold,tokyo
869,10/20/2021,32572404,6000,1,jeanasis,ASｼﾞｬｶﾞｰﾄﾞﾄﾗｳｻﾞｰ,レディース,パンツ,f,20,silver,chiba
870,10/20/2021,32896484,5000,1,lowrys_farm,ｽｴｰﾄﾞﾏｰﾒｲﾄﾞｽｶｰﾄ,レディース,スカート,f,20,regular,tokyo
871,10/20/2021,33407217,5500,1,lowrys_farm,ﾐﾄﾞﾙVﾈｯｸCDLS,レディース,ニット,f,20,regular,chiba
872,10/20/2021,33646025,6000,1,jeanasis,STRｺｰﾃﾞｭﾛｲﾌﾚｱP,レディース,パンツ,f,20,silver,chiba
873,10/21/2021,7881,2250,1,niko_and,ｷﾞﾝｶﾞﾑﾁｪｯｸﾌﾚｱPT,ウィメンズウェア,Ｌ．ボトムス,f,50,silver,chiba
874,10/21/2021,5102873,3900,1,global_work,ｽﾍﾟｶﾙﾍﾝｹｲ3WAYBAG,レディース,バッグ,f,20,silver,chiba
875,10/21/2021,9892165,2700,1,niko_and,ORﾏﾙﾁﾊｯﾄ,ウィメンズ服飾雑貨,服飾雑貨,f,20,platinum,chiba
876,10/21/2021,10270151,5400,1,pageboy,ｼｬｷﾞｰｸﾙｰCD,レディース,ニット,f,50,diamond,chiba
877,10/21/2021,10278135,5500,1,lowrys_farm,ｽﾄﾚｯﾁﾋｰﾙﾌﾞｰﾂ,レディース,シューズ,f,20,regular,chiba
878,10/21/2021,11097513,6500,1,jeanasis,VｶﾗｰﾂｲﾙBIGSHLS,レディース,フハク,f,20,gold,chiba
879,10/21/2021,11850160,11800,2,niko_and,ｶﾊﾞｰｵｰﾙﾌｳﾃﾞﾆﾑｼｬﾂ,メンズウェア,Ｍ．トップス,f,20,regular,chiba
880,10/21/2021,12143505,5500,1,niko_and,2WAYｸﾛｼｪﾆｯﾄPO,ウィメンズウェア,Ｌ．トップス,f,20,silver,chiba
881,10/21/2021,12179096,9000,1,jeanasis,ﾓﾝｽﾀｰﾊﾟｰｶｰ,レディース,アウター,f,20,gold,aichi
882,10/21/2021,12327427,4000,1,rageblue,TRﾅﾛｰﾃｰﾊﾟｰﾄP,メンズ,パンツ,f,20,silver,kanagawa
883,10/21/2021,31819326,5000,1,lowrys_farm,ﾌﾘﾙﾆｯﾄ2PLS,レディース,ニット,f,20,regular,chiba
884,10/21/2021,32044389,6300,1,hare,FｽｴｰﾄﾞﾄﾞﾙﾏﾝPO/LS,メンズ,カット,f,20,gold,tokyo
885,10/21/2021,32112319,3500,1,lowrys_farm,ｶﾝﾄﾞｳﾌｨｯﾄｼｭｰｽﾞ,レディース,シューズ,f,20,regular,chiba
886,10/21/2021,32126974,3900,1,global_work,ﾒﾙﾃｨｰｶﾞﾗﾆｯﾄﾍﾞｽﾄ,レディース,ニット,f,10,regular,chiba
887,10/21/2021,33412192,4500,1,lowrys_farm,ｸﾗｯｼｭｸﾛｯﾌﾟﾄﾞPOLS,レディース,ニット,f,20,regular,tokyo
888,10/21/2021,33992233,5500,1,niko_and,ﾀﾞﾝﾎﾞｰﾙｸﾙｰﾈｯｸPO,NUMERALS,Ｍ．トップス,m,-1,regular,chiba
889,10/21/2021,33992233,4500,1,rageblue,ｶｯﾄｽｳｪｰﾄﾞｼｼｭｳｸﾙｰ,メンズ,カット,m,-1,regular,chiba
890,10/21/2021,34036736,13600,1,hare,2WAYﾄﾞﾙﾏﾝｺｰﾄ,メンズ,アウター,m,20,silver,chiba
891,10/21/2021,34164151,3900,1,global_work,ｶﾙﾌﾜﾒﾚﾝｹﾞCD,レディース,ニット,f,20,regular,chiba
892,10/21/2021,34164738,2200,1,jeanasis,ﾚﾀﾘﾝｸﾞｷｬｯﾌﾟ,レディース,その他服飾雑貨,NA,-1,regular,NA
893,10/22/2021,1108931,6300,1,hare,FｽｴｰﾄﾞﾄﾞﾙﾏﾝPO/LS,メンズ,カット,f,40,silver,chiba
894,10/22/2021,1931074,3900,1,rageblue,ﾊﾞﾝﾄﾞｶﾗｰｼｬﾂLS,メンズ,フハク,f,50,regular,chiba
895,10/22/2021,2782421,2900,1,lakole,ﾌﾞﾗｯｼｭﾗｸﾞﾗﾝﾌｰﾃﾞｨ,ウィメンズ,ｶｯﾄｿｰ,f,40,regular,chiba
896,10/22/2021,2782421,4500,1,global_work,ｺｰﾃﾞｭﾛｲｽﾄﾚｯﾁSK,レディース,スカート,f,40,regular,chiba
897,10/22/2021,3439778,3300,1,niko_and,ORｺｰﾃﾞｭﾛｲﾊﾞｹﾊ,ウィメンズ服飾雑貨,服飾雑貨,f,20,regular,chiba
